food_id,source,usda_food_id,name_zh,name_en,protein_g_per_100g,fat_g_per_100g,carbs_g_per_100g,gi,gi_level,gi_source,gi_match_note,category,translation_note
sr_legacy_171411,sr_legacy,171411,大豆油，沙拉或烹调用,"Oil, soybean, salad or cooking",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171412,sr_legacy,171412,椰子油,"Oil, coconut",0.0,99.06,0.0,,,,,Fats and Oils,
sr_legacy_171413,sr_legacy,171413,橄榄油，沙拉或烹调用,"Oil, olive, salad or cooking",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171421,sr_legacy,171421,可可脂,"Oil, cocoa butter",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171422,sr_legacy,171422,棕榈仁油,"Vegetable oil, palm kernel",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171423,sr_legacy,171423,罂粟籽油,"Oil, poppyseed",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171424,sr_legacy,171424,番茄籽油,"Oil, tomatoseed",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171425,sr_legacy,171425,茶籽油,"Oil, teaseed",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171426,sr_legacy,171426,大豆卵磷脂油,"Oil, soybean lecithin",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171427,sr_legacy,171427,榛子油,"Oil, hazelnut",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171428,sr_legacy,171428,Babassu 油,"Oil, babassu",0.0,100.0,0.0,,,,,Fats and Oils,少见植物油，保留英文便于核对
sr_legacy_171429,sr_legacy,171429,乳木果油,"Oil, sheanut",0.0,100.0,0.0,,,,,Fats and Oils,
sr_legacy_171430,sr_legacy,171430,PAM 原味烹饪喷雾油,"Oil, PAM cooking spray, original",0.26,78.69,20.69,,,,,Fats and Oils,品牌名保留英文
sr_legacy_171433,sr_legacy,171433,ENOVA 烹调/沙拉油，80% 二酰甘油,"Oil, cooking and salad, ENOVA, 80% diglycerides",0.0,100.0,0.0,,,,,Fats and Oils,品牌/产品名保留英文
sr_legacy_171442,sr_legacy,171442,亚麻籽油，添加亚麻籽片,"Oil, flaxseed, contains added sliced flaxseed",0.37,99.01,0.39,,,,,Fats and Oils,
sr_legacy_171445,sr_legacy,171445,肉鸡，旋转烤，BBQ，胸肉，仅肉,"Chicken, broiler, rotisserie, BBQ, breast, meat only",28.04,3.57,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。；rotisserie 指旋转烤制。
sr_legacy_171446,sr_legacy,171446,肉鸡，带皮肉、内脏杂碎和颈部，炖制,"Chicken, broilers or fryers, meat and skin and giblets and neck, stewed",24.49,12.37,0.06,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171447,sr_legacy,171447,肉鸡，带皮肉，生,"Chicken, broilers or fryers, meat and skin, raw",18.6,15.06,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171448,sr_legacy,171448,肉鸡，带皮肉，熟，挂浆油炸,"Chicken, broilers or fryers, meat and skin, cooked, fried, batter",22.54,17.35,9.42,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171449,sr_legacy,171449,肉鸡，带皮肉，熟，裹粉油炸,"Chicken, broilers or fryers, meat and skin, cooked, fried, flour",28.56,14.92,3.15,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171450,sr_legacy,171450,肉鸡，带皮肉，熟，烤制,"Chicken, broilers or fryers, meat and skin, cooked, roasted",27.3,13.6,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171451,sr_legacy,171451,肉鸡，仅肉，熟，炖制,"Chicken, broilers or fryers, meat only, cooked, stewed",27.29,6.71,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171452,sr_legacy,171452,肉鸡皮，生,"Chicken, broilers or fryers, skin only, raw",13.33,32.35,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171453,sr_legacy,171453,肉鸡皮，熟，挂浆油炸,"Chicken, broilers or fryers, skin only, cooked, fried, batter",10.32,28.83,23.15,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171454,sr_legacy,171454,肉鸡皮，熟，裹粉油炸,"Chicken, broilers or fryers, skin only, cooked, fried, flour",19.09,42.58,9.34,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171455,sr_legacy,171455,肉鸡内脏杂碎，熟，小火煮,"Chicken, broilers or fryers, giblets, cooked, simmered",27.15,4.5,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171456,sr_legacy,171456,鸡胗，各类别，生,"Chicken, gizzard, all classes, raw",17.66,2.06,0,,,,,Poultry Products,
sr_legacy_171457,sr_legacy,171457,鸡胗，各类别，熟，小火煮,"Chicken, gizzard, all classes, cooked, simmered",30.39,2.68,0,,,,,Poultry Products,
sr_legacy_171458,sr_legacy,171458,鸡心，各类别，生,"Chicken, heart, all classes, raw",15.55,9.33,0.71,,,,,Poultry Products,
sr_legacy_171459,sr_legacy,171459,肉鸡，浅色肉，带皮肉，熟，挂浆油炸,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, batter",23.55,15.44,9.5,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171460,sr_legacy,171460,肉鸡，浅色肉，带皮肉，熟，裹粉油炸,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, flour",30.45,12.09,1.82,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171461,sr_legacy,171461,肉鸡，浅色肉，带皮肉，熟，烤制,"Chicken, broilers or fryers, light meat, meat and skin, cooked, roasted",29.02,10.85,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171462,sr_legacy,171462,肉鸡，浅色肉，带皮肉，熟，炖制,"Chicken, broilers or fryers, light meat, meat and skin, cooked, stewed",26.14,9.97,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171463,sr_legacy,171463,肉鸡，深色肉，带皮肉，生,"Chicken, broilers or fryers, dark meat, meat and skin, raw",16.69,18.34,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171464,sr_legacy,171464,肉鸡，浅色肉，仅肉，生,"Chicken, broilers or fryers, light meat, meat only, raw",23.2,1.65,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171465,sr_legacy,171465,肉鸡，浅色肉，仅肉，熟，油炸,"Chicken, broilers or fryers, light meat, meat only, cooked, fried",32.82,5.54,0.42,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171466,sr_legacy,171466,肉鸡，浅色肉，仅肉，熟，烤制,"Chicken, broilers or fryers, light meat, meat only, cooked, roasted",30.91,4.51,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171467,sr_legacy,171467,肉鸡，浅色肉，仅肉，熟，炖制,"Chicken, broilers or fryers, light meat, meat only, cooked, stewed",28.88,3.99,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171468,sr_legacy,171468,肉鸡，可分离脂肪，生,"Chicken, broilers or fryers, separable fat, raw",3.73,67.95,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171469,sr_legacy,171469,肉鸡背部，带皮肉，生,"Chicken, broilers or fryers, back, meat and skin, raw",14.05,28.74,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171470,sr_legacy,171470,肉鸡背部，带皮肉，熟，挂浆油炸,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter",21.97,21.91,10.25,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171471,sr_legacy,171471,肉鸡背部，带皮肉，熟，裹粉油炸,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour",27.79,20.74,6.5,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171472,sr_legacy,171472,肉鸡背部，仅肉，熟，烤制,"Chicken, broilers or fryers, back, meat only, cooked, roasted",28.19,13.16,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171473,sr_legacy,171473,肉鸡背部，仅肉，熟，炖制,"Chicken, broilers or fryers, back, meat only, cooked, stewed",25.31,11.19,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171474,sr_legacy,171474,肉鸡胸肉，带皮肉，生,"Chicken, broilers or fryers, breast, meat and skin, raw",20.85,9.25,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171475,sr_legacy,171475,肉鸡胸肉，带皮肉，熟，挂浆油炸,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, batter",24.84,13.2,8.99,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171476,sr_legacy,171476,肉鸡胸肉，带皮肉，熟，裹粉油炸,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, flour",31.84,8.87,1.64,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171477,sr_legacy,171477,肉鸡胸肉，仅肉，熟，烤制,"Chicken, broilers or fryers, breast, meat only, cooked, roasted",31.02,3.57,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171478,sr_legacy,171478,肉鸡胸肉，仅肉，熟，炖制,"Chicken, broilers or fryers, breast, meat only, cooked, stewed",28.98,3.03,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。
sr_legacy_171479,sr_legacy,171479,火鸡，整只，带皮肉，熟，烤制,"Turkey, whole, meat and skin, cooked, roasted",28.55,7.39,0.06,,,,,Poultry Products,
sr_legacy_171480,sr_legacy,171480,火鸡，整只，仅肉，生,"Turkey, whole, meat only, raw",22.64,1.93,0.14,,,,,Poultry Products,
sr_legacy_171481,sr_legacy,171481,火鸡，整只，仅肉，熟，烤制,"Turkey, whole, meat only, cooked, roasted",29.06,3.84,0,,,,,Poultry Products,
sr_legacy_171482,sr_legacy,171482,整只火鸡皮（浅色和深色部位），生,"Turkey, whole, skin (light and dark), raw",12.96,38.93,0.16,,,,,Poultry Products,
sr_legacy_171483,sr_legacy,171483,火鸡，各类别，胗，熟，小火煮,"Turkey, all classes, gizzard, cooked, simmered",26.45,4.64,0,,,,,Poultry Products,
sr_legacy_171484,sr_legacy,171484,火鸡，各类别，心，生,"Turkey, all classes, heart, raw",16.7,7.44,0.4,,,,,Poultry Products,
sr_legacy_171485,sr_legacy,171485,火鸡，各类别，心，熟，小火煮,"Turkey, all classes, heart, cooked, simmered",24.88,7.52,0,,,,,Poultry Products,
sr_legacy_171486,sr_legacy,171486,火鸡，各类别，肝，生,"Turkey, all classes, liver, raw",18.26,5.5,0,,,,,Poultry Products,
sr_legacy_171487,sr_legacy,171487,火鸡，各类别，肝，熟，小火煮,"Turkey, all classes, liver, cooked, simmered",27,8.18,0,,,,,Poultry Products,
sr_legacy_171488,sr_legacy,171488,火鸡，深色肉，带皮肉，生,"Turkey, dark meat, meat and skin, raw",19.81,8.97,0.15,,,,,Poultry Products,
sr_legacy_171489,sr_legacy,171489,火鸡，整只，深色肉，带皮肉，熟，烤制,"Turkey, whole, dark meat, meat and skin, cooked, roasted",27.27,9.95,0.07,,,,,Poultry Products,
sr_legacy_171490,sr_legacy,171490,火鸡，整只，浅色肉，生,"Turkey, whole, light meat, raw",23.66,1.48,0.14,,,,,Poultry Products,
sr_legacy_171491,sr_legacy,171491,火鸡，各类别，浅色肉，熟，烤制,"Turkey, all classes, light meat, cooked, roasted",30.13,2.08,0,,,,,Poultry Products,
sr_legacy_171492,sr_legacy,171492,火鸡，各类别，胸肉，带皮肉，熟，烤制,"Turkey, all classes, breast, meat and skin, cooked, roasted",28.71,7.41,0,,,,,Poultry Products,
sr_legacy_171493,sr_legacy,171493,火鸡，各类别，腿部，带皮肉，生,"Turkey, all classes, leg, meat and skin, raw",19.54,6.72,0,,,,,Poultry Products,
sr_legacy_171494,sr_legacy,171494,火鸡，各类别，腿部，带皮肉，熟，烤制,"Turkey, all classes, leg, meat and skin, cooked, roasted",27.87,9.82,0,,,,,Poultry Products,
sr_legacy_171495,sr_legacy,171495,火鸡，各类别，翅，带皮肉，生,"Turkey, all classes, wing, meat and skin, raw",20.22,12.32,0,,,,,Poultry Products,
sr_legacy_171496,sr_legacy,171496,火鸡，整只，胸肉，仅肉，熟，烤制,"Turkey, whole, breast, meat only, cooked, roasted",30.13,2.08,0,,,,,Poultry Products,
sr_legacy_171497,sr_legacy,171497,火鸡，整只，翅，仅肉，生,"Turkey, whole, wing, meat only, raw",23.66,1.48,0.14,,,,,Poultry Products,
sr_legacy_171498,sr_legacy,171498,火鸡，整只，翅，仅肉，熟，烤制,"Turkey, whole, wing, meat only, cooked, roasted",30.13,2.08,0,,,,,Poultry Products,
sr_legacy_171499,sr_legacy,171499,火鸡，幼母火鸡，仅皮，熟，烤制,"Turkey, young hen, skin only, cooked, roasted",19.03,44.45,0,,,,,Poultry Products,
sr_legacy_171500,sr_legacy,171500,火鸡配肉汁，冷冻,"Turkey and gravy, frozen",5.88,2.63,4.61,,,,,Poultry Products,
sr_legacy_171501,sr_legacy,171501,火鸡胸肉，预调味，带皮肉，熟，烤制,"Turkey breast, pre-basted, meat and skin, cooked, roasted",22.16,3.46,0,,,,,Poultry Products,pre-basted 指预先注入或涂抹调味液。
sr_legacy_171502,sr_legacy,171502,火鸡大腿，预调味，带皮肉，熟，烤制,"Turkey thigh, pre-basted, meat and skin, cooked, roasted",18.8,8.54,0,,,,,Poultry Products,pre-basted 指预先注入或涂抹调味液。
sr_legacy_171503,sr_legacy,171503,火鸡烤肉，去骨，冷冻，调味，浅色肉和深色肉，生,"Turkey roast, boneless, frozen, seasoned, light and dark meat, raw",17.6,2.2,6.4,,,,,Poultry Products,
sr_legacy_171504,sr_legacy,171504,机械去骨火鸡肉，来自火鸡骨架，生,"Turkey, mechanically deboned, from turkey frames, raw",13.29,15.96,0,,,,,Poultry Products,mechanically deboned 指机械去骨肉；turkey frames 指火鸡骨架。
sr_legacy_171505,sr_legacy,171505,火鸡，肉末，生,"Turkey, Ground, raw",19.66,7.66,0,,,,,Poultry Products,
sr_legacy_171506,sr_legacy,171506,火鸡，肉末，熟,"Turkey, Ground, cooked",27.37,10.4,0,,,,,Poultry Products,
sr_legacy_171507,sr_legacy,171507,康沃尔童子鸡，带皮肉，生,"Chicken, cornish game hens, meat and skin, raw",17.15,14.02,0,,,,,Poultry Products,Cornish game hen 常译为康沃尔童子鸡。
sr_legacy_171508,sr_legacy,171508,鸡翅，冷冻，裹酱，烧烤味，微波加热,"Chicken, wing, frozen, glazed, barbecue flavored, heated (microwave)",25.34,13.9,3.84,,,,,Poultry Products,
sr_legacy_171509,sr_legacy,171509,肉鸡胸肉，去皮，去骨，仅肉，添加保水液，生,"Chicken, broilers or fryers, breast, skinless, boneless, meat only, with added solution, raw",20.32,3,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。；with added solution 指添加盐水/保水液的产品。
sr_legacy_171510,sr_legacy,171510,雏鸭，家养，白羽北京鸭，胸肉，带皮肉，去骨，熟，烤制,"Duck, young duckling, domesticated, White Pekin, breast, meat and skin, boneless, cooked, roasted",24.5,10.85,0,,,,,Poultry Products,
sr_legacy_171511,sr_legacy,171511,雏鸭，家养，白羽北京鸭，胸肉，仅肉，去骨，熟，去皮，高温烤制,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",27.6,2.5,0,,,,,Poultry Products,
sr_legacy_171512,sr_legacy,171512,鸡肉饼，冷冻，未熟制,"Chicken patty, frozen, uncooked",14.33,20.04,13.61,,,,,Poultry Products,
sr_legacy_171513,sr_legacy,171513,鸡肉饼，冷冻，熟,"Chicken patty, frozen, cooked",14.85,19.58,12.84,,,,,Poultry Products,
sr_legacy_171514,sr_legacy,171514,鸡胸柳，裹粉，熟，微波加热,"Chicken breast tenders, breaded, cooked, microwaved",16.35,12.89,17.56,,,,,Poultry Products,
sr_legacy_171515,sr_legacy,171515,鸡胸柳，裹粉，未熟制,"Chicken breast tenders, breaded, uncooked",14.73,15.75,15.01,,,,,Poultry Products,
sr_legacy_171516,sr_legacy,171516,肉鸡，旋转烤，BBQ，翅，仅肉,"Chicken, broiler, rotisserie, BBQ, wing, meat only",28.34,7.79,0.54,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。；rotisserie 指旋转烤制。
sr_legacy_171517,sr_legacy,171517,肉鸡，旋转烤，原味调味，背部，仅肉，熟,"Chicken, broilers or fryers, rotisserie, original seasoning, back, meat only, cooked",25.34,11.54,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。；rotisserie 指旋转烤制。
sr_legacy_171518,sr_legacy,171518,肉鸡，旋转烤，原味调味，胸肉，仅肉，熟,"Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat only, cooked",28,2.79,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。；rotisserie 指旋转烤制。
sr_legacy_171519,sr_legacy,171519,肉鸡小腿，旋转烤，原味调味，仅肉，熟,"Chicken, broilers or fryers, drumstick, rotisserie, original seasoning, meat only, cooked",28.74,6.81,0,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。；rotisserie 指旋转烤制。
sr_legacy_171520,sr_legacy,171520,肉鸡，旋转烤，原味调味，仅皮，熟,"Chicken, broilers or fryers, rotisserie, original seasoning, skin only, cooked",17.66,37.24,0.11,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。；rotisserie 指旋转烤制。
sr_legacy_171521,sr_legacy,171521,肉鸡，旋转烤，原味调味，小腿，带皮肉，熟,"Chicken, broilers or fryers,  rotisserie, original seasoning, drumstick, meat and skin, cooked",26.86,11.98,0.02,,,,,Poultry Products,broiler/fryer 指美国 USDA 肉鸡分类，中文统一译为“肉鸡”。；rotisserie 指旋转烤制。
